OTU,Ground.abund,Ground.PA,Under.abund,Under.PA,Trns
OTU97_1256,146.802505832064,34,10.7650196937059,4,6
OTU97_1260,9.81972551384088,5,124.780521437321,28,6
OTU97_1280,56.678857529864,14,25.3158260507782,7,6
OTU97_1293,11.0822063705901,4,158.167107607701,35,6
OTU97_1297,68.1524022252812,16,29.9323193618411,11,6
OTU97_1309,31.1913437410291,15,27.3504045943619,9,6
OTU97_1341,12.2953596846366,6,5.64895364013998,2,6
OTU97_1343,11.2584253613609,2,5.88330504421597,2,6
OTU97_1344,38.6711790072597,11,28.519561897491,12,6
OTU97_1379,28.6349109998059,9,38.0583053030363,16,6
OTU97_138,119.683712613642,32,130.138675165779,31,6
OTU97_1399,32.7073711068144,11,25.075783999922,7,6
OTU97_14049,7.18448957483896,5,23.0264056043179,11,6
OTU97_14075,20.5421155095302,11,7.57462432487953,3,6
OTU97_1416,5.21014742606479,3,83.8057060429534,29,6
OTU97_1433,5.00119640420252,2,73.6702606925798,23,6
OTU97_1437,30.5242157082453,10,13.2276334087697,3,6
OTU97_144,2.38740451805537,2,30.7621712446433,8,6
OTU97_1440,8.13532371743122,3,11.2369160932192,5,6
OTU97_1441,4.54261647475966,2,15.685803903223,8,6
OTU97_1450,91.2579740572763,18,4.70100070233956,2,6
OTU97_1461,20.8000783887323,6,11.3679231675723,5,6
OTU97_14656,4.13375337933754,3,9.62400480207688,4,6
OTU97_1469,31.7475919882933,16,72.50696931276,21,6
OTU97_1472,6.75411549350024,4,138.831936365321,34,6
OTU97_1477,6.81486252523133,3,99.3250130259659,28,6
OTU97_1478,3.06950519680185,2,8.80144602981716,2,6
OTU97_15,36.0636465783837,7,33.3918538293464,11,6
OTU97_1506,11.4853037793379,4,169.939927348537,35,6
OTU97_1527,9.98319446934262,4,195.905273063416,32,6
OTU97_15329,2.2376847592324,2,7.4130638269581,4,6
OTU97_15525,8.34260568926694,4,7.71320667099214,4,6
OTU97_15535,3.68991670851252,2,5.30985006999196,2,6
OTU97_15589,1.62451583292424,2,5.99635206104196,3,6
OTU97_1563,3.07148834287292,2,43.6449287997363,16,6
OTU97_1565,6.07732539900852,3,61.9509391526959,18,6
OTU97_1575,4.77696115399534,2,21.1716516393766,8,6
OTU97_1584,2.68988796758177,2,14.9425460121951,6,6
OTU97_1596,6.45007428475407,4,106.822277211384,25,6
OTU97_16,24.4061186496801,10,14.017244592824,6,6
OTU97_1603,49.6280253943566,18,8.82724033616259,5,6
OTU97_161,44.5278631523423,8,11.7604711752695,3,6
OTU97_1612,44.9513369225245,17,10.0553991296551,5,6
OTU97_1618,81.6473904211103,17,28.0825894968517,13,6
OTU97_1619,12.3645753970648,6,12.6050844512343,6,6
OTU97_1620,37.2321534116969,13,206.431542000464,32,6
OTU97_16431,2.18386866353977,2,5.26836010147994,2,6
OTU97_1656,20.2950393658624,4,10.2576756819357,2,6
OTU97_169,246.211898953264,36,8.65797835015878,3,6
OTU97_1690,29.4088467019366,11,19.1006733721865,7,6
OTU97_1694,3.10185067265149,2,117.221112616536,31,6
OTU97_1715,43.4598937524758,14,21.4913465859562,10,6
OTU97_1716,4.20214315922379,3,5.21539663803518,2,6
OTU97_1730,1.99060128270776,2,62.6198012740537,19,6
OTU97_1732,51.8814807781525,11,5.68456027448593,2,6
OTU97_174,6.6239679212872,4,33.4250028390815,12,6
OTU97_17431,5.15918797391864,3,3.11119067919439,2,6
OTU97_1744,7.62850692640023,3,11.7784593701012,6,6
OTU97_1771,30.3147084506021,12,26.8762189766949,8,6
OTU97_1796,5.06897308165894,3,34.1844855100712,15,6
OTU97_1820,162.920013900536,34,7.43315286875673,2,6
OTU97_1822,26.2902597433997,5,6.04242110982361,2,6
OTU97_187,20.777088420738,10,50.4617713623347,21,6
OTU97_1870,70.7697792672337,22,22.2888345433942,6,6
OTU97_18739,6.84724617479395,4,4.13860311028222,2,6
OTU97_19,36.1197576736121,15,251.814840364735,36,6
OTU97_1925,2.57272432102592,2,137.443678246233,32,6
OTU97_1931,80.9440176214739,26,114.155489642356,29,6
OTU97_1946,10.5066207945117,3,5.51424607396455,2,6
OTU97_1962,18.8264675075932,4,11.7489482494956,2,6
OTU97_1969,55.6631359345161,16,10.9396363411108,4,6
OTU97_197,3.54757261799757,2,52.2368926475312,17,6
OTU97_2003,11.6583416613873,2,10.1617043669763,5,6
OTU97_202,8.67297501093317,2,16.0481800186523,5,6
OTU97_204,166.435039209625,30,19.1189019998177,5,6
OTU97_2040,18.2671408895363,9,135.006302402372,32,6
OTU97_2041,22.5750187272005,11,6.32403060037448,4,6
