OTU,Ground.abund,Ground.PA,Under.abund,Under.PA,Trns
OTU97_8158,0,0,5.29116974946578,3,1
OTU97_8190,0,0,18.7611212036448,6,1
OTU97_821,0,0,23.9286646475502,8,1
OTU97_8220,0,0,28.9256099799759,10,1
OTU97_8239,0,0,14.6809000978677,6,1
OTU97_8257,0,0,8.63538576646489,3,1
OTU97_829,0,0,5.85756935452554,2,1
OTU97_8311,0,0,5.95449533603984,2,1
OTU97_8313,0,0,3.65143829503255,2,1
OTU97_834,0,0,156.720745008515,17,1
OTU97_8372,0,0,21.1461138700783,6,1
OTU97_8373,0,0,8.7599010766487,4,1
OTU97_8377,0,0,9.0046482481181,3,1
OTU97_8406,0,0,22.8066851242892,7,1
OTU97_8407,0,0,26.2718662954144,10,1
OTU97_8412,0,0,12.5117727169601,4,1
OTU97_8499,0,0,14.1066601497566,4,1
OTU97_8519,0,0,5.56749184555661,3,1
OTU97_8538,0,0,7.90061476584198,3,1
OTU97_8584,0,0,9.63129732907906,4,1
OTU97_8587,0,0,5.65274080779886,3,1
OTU97_8599,0,0,19.4817552804843,8,1
OTU97_86,0,0,2.6987982896512,2,1
OTU97_8600,0,0,8.89703892985615,2,1
OTU97_8601,0,0,9.79912694777671,3,1
OTU97_8777,0,0,15.0152517077398,5,1
OTU97_8791,0,0,2.78118546757294,2,1
OTU97_8795,0,0,3.45324986183853,2,1
OTU97_8797,0,0,14.47051868011,8,1
OTU97_8839,0,0,27.1393970001043,11,1
OTU97_8840,0,0,15.4422879295888,7,1
OTU97_8843,0,0,7.95172691046092,3,1
OTU97_889,0,0,24.3784863346986,9,1
OTU97_8898,0,0,8.20162297406333,3,1
OTU97_8992,0,0,6.51236769645634,2,1
OTU97_8993,0,0,18.141788168386,9,1
OTU97_9015,0,0,5.82205404459529,4,1
OTU97_9026,0,0,5.79136782331942,2,1
OTU97_9027,0,0,41.2962220440181,13,1
OTU97_9033,0,0,11.9655363855813,3,1
OTU97_911,0,0,22.7637733646746,6,1
OTU97_9203,0,0,26.3605503367602,10,1
OTU97_9205,0,0,7.13695686791277,3,1
OTU97_9238,0,0,13.3321110489064,5,1
OTU97_9239,0,0,5.68519940061555,2,1
OTU97_9245,0,0,17.5917139808769,7,1
OTU97_9281,0,0,4.57091869333098,2,1
OTU97_9348,0,0,9.32464399017442,3,1
OTU97_935,0,0,24.8797285205099,8,1
OTU97_9416,0,0,14.176787951411,6,1
OTU97_9421,0,0,7.05248381552996,4,1
OTU97_9423,0,0,30.1014677011874,7,1
OTU97_9499,0,0,8.22231538374342,3,1
OTU97_950,0,0,5.8378753504627,2,1
OTU97_9514,0,0,4.05014948037962,2,1
OTU97_953,0,0,9.55998096256483,4,1
OTU97_9621,0,0,7.06522546357064,4,1
OTU97_965,0,0,15.1428581517498,4,1
OTU97_9656,0,0,8.9878772530759,2,1
OTU97_9698,0,0,41.1016707194111,14,1
OTU97_9712,0,0,5.0293888034631,2,1
OTU97_9738,0,0,5.23284890451661,3,1
OTU97_9754,0,0,14.7164731086616,5,1
OTU97_9790,0,0,11.727200047008,5,1
OTU97_9826,0,0,7.62350361672451,3,1
OTU97_9892,0,0,16.9990067328032,9,1
OTU97_99,0,0,4.48493594102143,3,1
OTU97_9903,0,0,14.6834816102688,6,1
OTU97_9905,0,0,19.4046689025213,9,1
OTU97_9913,0,0,14.8126911030143,7,1
OTU97_9952,0,0,4.95266426576839,2,1
OTU97_9953,0,0,6.30582786162845,2,1
OTU97_9984,0,0,33.1289503582437,10,1
OTU97_10001,0,0,3.51573586322529,2,4
OTU97_10023,0,0,32.966789363328,15,4
OTU97_10034,0,0,7.94974787107067,3,4
OTU97_10062,0,0,13.1700352589544,7,4
OTU97_10149,0,0,6.42487776064706,3,4
OTU97_10151,0,0,5.58814220555825,3,4
OTU97_10176,0,0,3.71052763417461,2,4
OTU97_10228,0,0,2.99386030006294,2,4
OTU97_10230,0,0,3.93459604985576,4,4
OTU97_10240,0,0,14.4689686398752,5,4
OTU97_10249,0,0,8.80404309145998,4,4
OTU97_1025,0,0,13.9441718255738,3,4
OTU97_10256,0,0,10.2303695489325,3,4
OTU97_10263,0,0,11.1458408530595,3,4
OTU97_10269,0,0,4.63488443314008,3,4
OTU97_1034,0,0,7.59147183438151,4,4
OTU97_1035,0,0,111.783051357065,24,4
OTU97_1038,0,0,145.886655092138,28,4
OTU97_1042,0,0,8.14373907488638,4,4
OTU97_10472,0,0,4.75208482593736,2,4
OTU97_1048,0,0,3.56048751419973,2,4
OTU97_10539,0,0,12.2545061652381,6,4
OTU97_10541,0,0,8.67291491829994,6,4
OTU97_10553,0,0,48.3846304182559,17,4
OTU97_10554,0,0,9.65112325233018,3,4
OTU97_10571,0,0,5.22454310002988,3,4
OTU97_106,0,0,4.48666624620172,4,4
OTU97_10614,0,0,18.1864604698287,7,4
OTU97_1071,0,0,2.75650263182934,2,4
OTU97_10732,0,0,1.8991795265501,2,4
OTU97_10768,0,0,5.45646991470528,2,4
OTU97_10785,0,0,8.61208363528606,4,4
OTU97_1079,0,0,25.1399169592486,9,4
OTU97_10823,0,0,5.53322708268507,2,4
OTU97_10825,0,0,4.21438819710672,2,4
OTU97_10833,0,0,10.7829022760541,6,4
OTU97_10848,0,0,50.7784224523174,20,4
OTU97_10882,0,0,2.09984681837319,2,4
OTU97_10889,0,0,11.6184151545461,6,4
OTU97_10902,0,0,14.8266336542222,7,4
OTU97_10973,0,0,7.27534438490953,4,4
OTU97_11066,0,0,15.3618924237258,10,4
OTU97_11067,0,0,22.1954473443404,11,4
OTU97_11070,0,0,29.8879153922952,13,4
OTU97_11090,0,0,4.9748994870796,2,4
OTU97_11093,0,0,16.8839757296457,6,4
OTU97_11095,0,0,5.93788938887386,3,4
OTU97_11111,0,0,5.57490634078811,2,4
OTU97_11173,0,0,41.622632319579,20,4
OTU97_11179,0,0,36.5299623310611,15,4
OTU97_11211,0,0,2.73617898932399,2,4
OTU97_11219,0,0,5.94333730658029,2,4
OTU97_11242,0,0,3.44416477745992,2,4
OTU97_11291,0,0,26.5459950872759,15,4
OTU97_1132,0,0,5.23639561980234,3,4
OTU97_11436,0,0,6.60200208757847,3,4
OTU97_1145,0,0,4.2967265670486,2,4
OTU97_11492,0,0,2.55117048299534,2,4
OTU97_11509,0,0,50.7485527394556,20,4
OTU97_11511,0,0,3.84371053531459,3,4
OTU97_11541,0,0,23.8172577849983,11,4
OTU97_11542,0,0,32.9749233511776,13,4
OTU97_11553,0,0,8.08679920805145,3,4
OTU97_11560,0,0,13.8111237864228,6,4
OTU97_11561,0,0,25.5706963973915,11,4
OTU97_1158,0,0,7.69724049546199,4,4
OTU97_11587,0,0,5.39919553679788,3,4
OTU97_11592,0,0,12.8436679974716,7,4
OTU97_11621,0,0,5.84304124446562,4,4
OTU97_11625,0,0,5.14979801596391,3,4
OTU97_11673,0,0,8.2687175274273,3,4
OTU97_1168,0,0,96.3173484580273,31,4
OTU97_11685,0,0,17.5502004009868,6,4
OTU97_11834,0,0,2.13380683667089,2,4
OTU97_11835,0,0,6.12901477326195,3,4
OTU97_11842,0,0,3.75265737292652,4,4
OTU97_1191,0,0,50.761276064327,16,4
OTU97_11949,0,0,17.1559698817339,7,4
OTU97_11957,0,0,5.07203694774249,3,4
OTU97_11959,0,0,13.5002125937654,4,4
OTU97_11961,0,0,6.46614582361557,2,4
OTU97_11971,0,0,7.4169588503681,2,4
OTU97_11985,0,0,11.6414962750607,5,4
OTU97_11986,0,0,5.88131767012803,2,4
OTU97_11995,0,0,29.7160595360883,13,4
OTU97_12001,0,0,15.8254820794188,7,4
OTU97_12015,0,0,3.22655517435646,2,4
OTU97_1208,0,0,11.9544958826238,4,4
OTU97_12255,0,0,4.40492085653452,3,4
OTU97_123,0,0,95.6489876398344,14,4
OTU97_1232,0,0,44.5758079123426,18,4
OTU97_12367,0,0,17.1999530133015,8,4
OTU97_12378,0,0,6.06524419017981,2,4
OTU97_12379,0,0,10.3943339841956,5,4
OTU97_12383,0,0,4.69177649161066,2,4
OTU97_12385,0,0,7.34422149557238,4,4
OTU97_1240,0,0,4.78474536187281,2,4
OTU97_12402,0,0,5.41818411614226,2,4
OTU97_1242,0,0,16.9513192430131,5,4
OTU97_12435,0,0,8.4731620507776,4,4
OTU97_12471,0,0,3.6390373738529,2,4
OTU97_12605,0,0,3.0402139129198,2,4
OTU97_12733,0,0,3.67206897989908,3,4
OTU97_12756,0,0,10.065381621849,6,4
OTU97_12860,0,0,9.05395833425503,4,4
OTU97_12862,0,0,8.25602218489744,3,4
OTU97_12863,0,0,11.9681763017643,4,4
OTU97_12866,0,0,8.71945762255061,4,4
OTU97_12882,0,0,10.3780716418276,4,4
OTU97_12891,0,0,8.30100299089932,3,4
OTU97_12895,0,0,8.73506570120059,3,4
OTU97_12896,0,0,27.1816592730153,13,4
OTU97_12897,0,0,5.54803589029002,2,4
OTU97_12905,0,0,20.1952553302791,11,4
OTU97_12966,0,0,2.84742307047673,2,4
OTU97_130,0,0,3.47941357892082,3,4
OTU97_1313,0,0,3.94558361905641,2,4
OTU97_1316,0,0,37.3653641198374,14,4
OTU97_13237,0,0,2.39929227398891,2,4
OTU97_1325,0,0,27.1145379788776,11,4
OTU97_13264,0,0,3.41425027539552,2,4
OTU97_13285,0,0,2.94575908197162,2,4
OTU97_13347,0,0,8.45361453178755,4,4
OTU97_1335,0,0,4.37198402265774,3,4
OTU97_13363,0,0,16.8701629023424,8,4
OTU97_13381,0,0,28.3768365449643,14,4
OTU97_1340,0,0,3.17443051309426,2,4
OTU97_13425,0,0,6.5120699872837,2,4
OTU97_13426,0,0,9.26907169960291,5,4
OTU97_13433,0,0,8.33167520181179,3,4
OTU97_13434,0,0,40.6390733784921,17,4
OTU97_13437,0,0,11.4112258669273,4,4
OTU97_13453,0,0,6.5031824444666,2,4
OTU97_13466,0,0,35.9664692564348,15,4
OTU97_13478,0,0,7.39944602476404,4,4
OTU97_13494,0,0,1.60941812172965,2,4
OTU97_13496,0,0,2.65762506328653,2,4
OTU97_135,0,0,5.46234004090861,3,4
OTU97_13504,0,0,5.3390057900292,2,4
OTU97_13581,0,0,5.95657254774832,2,4
OTU97_136,0,0,38.2200055071368,5,4
OTU97_13634,0,0,6.98191951338773,5,4
OTU97_13668,0,0,2.61172237337092,2,4
OTU97_13920,0,0,6.72292423988981,3,4
OTU97_13988,0,0,10.1883505192509,4,4
OTU97_13990,0,0,19.1238546356956,11,4
OTU97_14001,0,0,17.0413248192383,8,4
OTU97_14005,0,0,4.35101834781482,2,4
OTU97_14007,0,0,10.5604307374878,4,4
OTU97_14010,0,0,5.80364149835163,2,4
OTU97_14012,0,0,5.01913972374014,2,4
OTU97_14013,0,0,27.4232138284513,11,4
OTU97_14044,0,0,3.88352695598547,3,4
OTU97_14063,0,0,3.86434693380901,2,4
OTU97_14074,0,0,3.05306259564549,2,4
OTU97_14120,0,0,5.40205107640003,2,4
OTU97_144,0,0,24.8480314682448,8,4
OTU97_14417,0,0,2.73818189995762,2,4
OTU97_14432,0,0,5.40325295651032,2,4
OTU97_14446,0,0,6.59009092360376,5,4
OTU97_14451,0,0,15.2129138284071,9,4
OTU97_1449,0,0,10.6249192807478,5,4
OTU97_14582,0,0,5.40252957289366,3,4
OTU97_14632,0,0,18.8117868462301,7,4
OTU97_14655,0,0,15.2379738996808,7,4
OTU97_14660,0,0,4.63774611344677,2,4
OTU97_14662,0,0,16.8403767187725,8,4
OTU97_1467,0,0,11.876350427007,5,4
OTU97_14674,0,0,14.0293023735875,6,4
OTU97_14676,0,0,17.5698062721113,8,4
OTU97_14693,0,0,6.15385993548539,2,4
OTU97_1480,0,0,42.9612905296985,7,4
OTU97_14888,0,0,5.27649971289727,3,4
OTU97_15153,0,0,9.35576589855341,4,4
OTU97_15211,0,0,1.09748927558337,2,4
OTU97_15215,0,0,3.85017591846701,2,4
OTU97_15237,0,0,2.76974727109874,2,4
OTU97_15346,0,0,4.8953046400822,4,4
OTU97_1538,0,0,196.060760224179,35,4
OTU97_15401,0,0,4.72953820456691,2,4
OTU97_15407,0,0,5.27081365453311,2,4
OTU97_15429,0,0,21.0799375326416,9,4
OTU97_15430,0,0,17.7559594364577,9,4
OTU97_15432,0,0,7.56348797596945,6,4
OTU97_15433,0,0,5.05383763345908,2,4
OTU97_15437,0,0,10.9408610713191,6,4
OTU97_15439,0,0,8.19288384387075,3,4
OTU97_15456,0,0,6.12209483635626,3,4
OTU97_15457,0,0,16.2832495944104,7,4
OTU97_15497,0,0,4.15292595220079,2,4
OTU97_15511,0,0,3.36615122527241,2,4
OTU97_15513,0,0,6.0422254427547,3,4
OTU97_15554,0,0,10.5515054969085,6,4
OTU97_15650,0,0,3.53960825038437,2,4
OTU97_1566,0,0,28.567891402871,10,4
OTU97_157,0,0,39.8793515031831,11,4
OTU97_15713,0,0,3.51840456324661,2,4
OTU97_1577,0,0,10.7685919812916,4,4
OTU97_1584,0,0,20.2912930584563,7,4
OTU97_15840,0,0,6.27110627688361,4,4
OTU97_1594,0,0,11.5289688439749,6,4
OTU97_1606,0,0,19.8355205921266,5,4
OTU97_1616,0,0,6.21757667108075,3,4
OTU97_16276,0,0,4.22525839449776,2,4
OTU97_16281,0,0,6.79918196958806,3,4
OTU97_16284,0,0,6.43784811313174,3,4
OTU97_16285,0,0,6.76185144944378,3,4
OTU97_16311,0,0,7.52338357407619,4,4
OTU97_16312,0,0,3.98014967904974,2,4
OTU97_16313,0,0,6.62162708105713,4,4
OTU97_16314,0,0,9.34322847831971,5,4
OTU97_16375,0,0,13.1466054498598,9,4
OTU97_16376,0,0,3.81431228719165,2,4
OTU97_16378,0,0,9.4795284091681,4,4
OTU97_16397,0,0,9.6848710358841,6,4
OTU97_16428,0,0,2.64360297391886,2,4
OTU97_16709,0,0,6.90879683163987,3,4
OTU97_16845,0,0,7.08833757057046,3,4
OTU97_16879,0,0,3.2602388908227,2,4
OTU97_16919,0,0,2.93169751881165,2,4
OTU97_1694,0,0,6.46304325782891,3,4
OTU97_16975,0,0,5.6102955751909,4,4
OTU97_16976,0,0,12.7064794078176,7,4
OTU97_16977,0,0,5.41911549972331,3,4
OTU97_1705,0,0,16.8050891293086,3,4
OTU97_1709,0,0,9.09751822254304,4,4
OTU97_17174,0,0,4.53840441098525,2,4
OTU97_17191,0,0,8.73529317965598,4,4
OTU97_17266,0,0,16.3139733353768,9,4
OTU97_17268,0,0,7.0756188480601,4,4
OTU97_17271,0,0,7.16238204792618,4,4
OTU97_17276,0,0,7.23316269536566,3,4
OTU97_17297,0,0,6.09268267759345,3,4
OTU97_17298,0,0,13.3825718742165,7,4
OTU97_17305,0,0,11.4640279485619,7,4
OTU97_17306,0,0,5.04605556581205,2,4
OTU97_17332,0,0,9.82599605405714,6,4
OTU97_17336,0,0,5.95155664908125,3,4
OTU97_17371,0,0,4.00914449914874,2,4
OTU97_17374,0,0,4.05512582271468,2,4
OTU97_17419,0,0,2.62354555507545,2,4
OTU97_1744,0,0,17.3553706497594,7,4
OTU97_17453,0,0,2.14458023867057,2,4
OTU97_17497,0,0,3.00031357967162,2,4
OTU97_17507,0,0,4.99348567506188,2,4
OTU97_17550,0,0,4.72427187984494,3,4
OTU97_176,0,0,160.027666552342,32,4
OTU97_17757,0,0,3.27096184542969,2,4
OTU97_1776,0,0,3.77935173882828,2,4
OTU97_1780,0,0,157.135484787833,30,4
OTU97_1791,0,0,46.6564218181872,14,4
OTU97_17924,0,0,4.34645628648378,2,4
OTU97_18033,0,0,2.57280131105951,2,4
OTU97_18047,0,0,6.02179668784433,3,4
OTU97_182,0,0,6.49070864967641,2,4
OTU97_18286,0,0,3.75318672638176,2,4
OTU97_18316,0,0,4.70597369917003,3,4
OTU97_1835,0,0,4.64027716732456,3,4
OTU97_18416,0,0,4.65923502329579,2,4
OTU97_18418,0,0,16.6395799357858,11,4
OTU97_18419,0,0,4.92437885425343,3,4
OTU97_18422,0,0,6.5485923120474,3,4
OTU97_18423,0,0,4.63108198107039,2,4
OTU97_18429,0,0,7.85603564328662,5,4
OTU97_18431,0,0,3.91791795663022,2,4
OTU97_18432,0,0,4.29503106508068,2,4
OTU97_18434,0,0,3.38947572953011,2,4
OTU97_18437,0,0,4.97021892426254,3,4
OTU97_1846,0,0,24.454273159784,5,4
OTU97_18469,0,0,7.39725768215518,4,4
OTU97_18473,0,0,3.05637224261305,2,4
OTU97_18512,0,0,4.66913430166422,3,4
OTU97_18513,0,0,9.1600943611464,5,4
OTU97_18514,0,0,4.75229546005317,2,4
OTU97_18515,0,0,4.48693017356057,3,4
OTU97_18518,0,0,9.09817436951601,5,4
OTU97_18520,0,0,5.92368447729274,3,4
OTU97_18525,0,0,3.99383426686519,2,4
OTU97_18561,0,0,6.92323850619869,4,4
OTU97_18562,0,0,3.72568538085457,2,4
OTU97_18563,0,0,6.66231300331495,3,4
OTU97_18568,0,0,5.46582656126212,3,4
OTU97_18571,0,0,9.37817426289524,5,4
OTU97_18587,0,0,2.77068223696357,3,4
OTU97_1860,0,0,6.35177130752395,3,4
OTU97_18655,0,0,5.84353404578308,3,4
OTU97_1878,0,0,4.66476778599834,3,4
OTU97_1889,0,0,6.48371257228636,2,4
OTU97_1896,0,0,5.43174054734316,2,4
OTU97_1900,0,0,125.186056310717,27,4
OTU97_1902,0,0,8.50396278023776,3,4
OTU97_1935,0,0,20.2791185994587,6,4
OTU97_19386,0,0,5.71991724030757,3,4
OTU97_1940,0,0,8.07620277546428,2,4
OTU97_19409,0,0,10.9108035424585,6,4
OTU97_19412,0,0,4.12644481629939,3,4
OTU97_19421,0,0,4.29336967741971,2,4
OTU97_1953,0,0,15.0415591272389,6,4
OTU97_1958,0,0,18.0193956785952,5,4
OTU97_1965,0,0,21.9125938709446,11,4
OTU97_1973,0,0,15.9768601616628,6,4
OTU97_1976,0,0,70.8236399908534,20,4
OTU97_19788,0,0,4.36163023131583,3,4
OTU97_19860,0,0,3.65093006108524,3,4
OTU97_19869,0,0,3.03908985248575,2,4
OTU97_19914,0,0,3.80036410195752,2,4
OTU97_19918,0,0,4.42342118215032,3,4
OTU97_19919,0,0,4.19262298679291,2,4
OTU97_19923,0,0,3.95301453688626,2,4
OTU97_19924,0,0,4.45521771712484,3,4
OTU97_19931,0,0,3.34618316389589,2,4
OTU97_19933,0,0,3.63264042844634,2,4
OTU97_19937,0,0,3.80501158090165,2,4
OTU97_19939,0,0,6.04808875299871,3,4
OTU97_19977,0,0,3.96409178428896,2,4
OTU97_19988,0,0,14.45279249103,9,4
OTU97_19989,0,0,3.52340963504589,2,4
OTU97_19990,0,0,3.49450128230441,2,4
OTU97_19992,0,0,7.96307698037051,4,4
OTU97_19997,0,0,11.21850645532,8,4
OTU97_20032,0,0,4.3962336825866,2,4
OTU97_20035,0,0,4.1650616002396,3,4
OTU97_20040,0,0,6.20389390787742,3,4
OTU97_20043,0,0,5.30707393506148,3,4
OTU97_20093,0,0,5.37975118505549,3,4
OTU97_201,0,0,53.8870250251986,14,4
OTU97_20100,0,0,6.8824189002929,4,4
OTU97_2013,0,0,17.4363835187673,7,4
OTU97_2015,0,0,20.7161373087047,7,4
OTU97_2020,0,0,11.2812686252026,3,4
OTU97_20213,0,0,3.53049491515067,2,4
OTU97_2037,0,0,9.10510394356341,5,4
OTU97_20390,0,0,2.60139351561773,2,4
OTU97_20550,0,0,2.59500388494999,3,4
OTU97_20671,0,0,2.39452544129249,2,4
OTU97_2094,0,0,8.96877224395038,2,4
OTU97_20976,0,0,3.06798301387884,2,4
OTU97_21096,0,0,10.3661566240658,7,4
OTU97_21112,0,0,1.73867627673785,2,4
OTU97_21181,0,0,3.682380850746,2,4
OTU97_2119,0,0,5.51401391280999,2,4
OTU97_2138,0,0,32.3220730499529,14,4
OTU97_214,0,0,148.613316586271,27,4
OTU97_2146,0,0,25.5292379853268,10,4
OTU97_2147,0,0,6.84238519255482,2,4
OTU97_2155,0,0,5.23086978953522,2,4
OTU97_21571,0,0,2.46487211352848,2,4
OTU97_2160,0,0,36.1523381130394,12,4
OTU97_21651,0,0,2.62536264913023,2,4
OTU97_217,0,0,10.6669540749499,5,4
OTU97_21754,0,0,4.34059709926021,2,4
OTU97_21756,0,0,3.17907712608138,2,4
OTU97_21758,0,0,3.1967622619094,2,4
OTU97_21762,0,0,4.11309487529089,2,4
OTU97_21768,0,0,4.43133655680058,3,4
OTU97_2177,0,0,123.623980966794,32,4
OTU97_21777,0,0,2.5590778700459,2,4
OTU97_21778,0,0,3.61354417454724,2,4
OTU97_21779,0,0,3.79990580390451,2,4
OTU97_21783,0,0,7.34122980130388,5,4
OTU97_21837,0,0,8.41639714772785,4,4
OTU97_21845,0,0,2.05201087936737,2,4
OTU97_21851,0,0,3.95364768062874,2,4
OTU97_21853,0,0,6.15744032042081,4,4
OTU97_21856,0,0,7.80318376333419,5,4
OTU97_21861,0,0,3.95840684048872,3,4
OTU97_21863,0,0,3.32738414403027,2,4
OTU97_21868,0,0,3.01936009045128,2,4
OTU97_2191,0,0,9.45810930186935,4,4
OTU97_21920,0,0,2.5694049064678,2,4
OTU97_2193,0,0,5.52910342865994,2,4
OTU97_21998,0,0,2.81388297933439,2,4
OTU97_22000,0,0,3.15390754457778,2,4
OTU97_22006,0,0,3.63815798348939,2,4
OTU97_2211,0,0,84.8106035103698,24,4
OTU97_2228,0,0,36.6471174229701,12,4
OTU97_2234,0,0,5.96217258414909,4,4
OTU97_22435,0,0,2.37823346287446,2,4
OTU97_2246,0,0,6.7673432628805,2,4
OTU97_2294,0,0,70.1427266682732,26,4
OTU97_2314,0,0,10.0495542968843,3,4
OTU97_23296,0,0,2.32246230852599,2,4
OTU97_23301,0,0,2.47964192197876,2,4
OTU97_23331,0,0,3.3527762360204,3,4
OTU97_235,0,0,35.4137706938006,12,4
OTU97_2351,0,0,5.66889053801566,2,4
OTU97_2355,0,0,16.0316068343571,4,4
OTU97_2360,0,0,4.08238980157258,2,4
OTU97_23879,0,0,2.10567064785113,2,4
OTU97_239,0,0,2.7552678680387,2,4
OTU97_2399,0,0,7.52221490906704,2,4
OTU97_2402,0,0,7.35259692190799,4,4
OTU97_2403,0,0,14.0148762836512,4,4
OTU97_2405,0,0,7.24994471884189,3,4
OTU97_24140,0,0,5.06238574045365,4,4
OTU97_24141,0,0,3.02060179196839,2,4
OTU97_24142,0,0,3.10806317574155,2,4
OTU97_24144,0,0,2.80124821980073,2,4
OTU97_24151,0,0,2.92743945261607,2,4
OTU97_24156,0,0,2.770859736124,2,4
OTU97_24164,0,0,2.41503691396588,2,4
OTU97_24180,0,0,2.1840552390406,2,4
OTU97_24231,0,0,2.18694479057333,2,4
OTU97_24233,0,0,3.65498003561278,3,4
OTU97_24237,0,0,2.83846032885116,2,4
OTU97_24242,0,0,3.38954899248908,2,4
OTU97_24247,0,0,2.95504078459414,2,4
OTU97_24257,0,0,2.61035702677197,2,4
OTU97_24258,0,0,2.78603537878555,2,4
OTU97_24347,0,0,2.71745990175475,2,4
OTU97_2442,0,0,6.48944929898537,3,4
OTU97_2458,0,0,10.6781603050865,6,4
OTU97_2462,0,0,3.58615375370894,2,4
OTU97_2479,0,0,14.1539450821552,4,4
OTU97_2491,0,0,24.7513178433391,6,4
OTU97_2517,0,0,3.48920701137268,2,4
OTU97_2518,0,0,13.8245601137266,6,4
OTU97_2521,0,0,5.56804282014827,2,4
OTU97_2535,0,0,19.2596795813785,6,4
OTU97_255,0,0,19.9420719831113,9,4
OTU97_2587,0,0,4.56978865150331,2,4
OTU97_2589,0,0,7.13175429390957,5,4
OTU97_260,0,0,27.9127446648272,9,4
OTU97_2603,0,0,4.18765017592097,2,4
OTU97_26179,0,0,3.30064303682887,3,4
OTU97_2640,0,0,45.0252226495802,13,4
OTU97_2641,0,0,19.0097881467377,4,4
OTU97_2663,0,0,3.36205783166674,2,4
OTU97_2671,0,0,12.9225571816983,6,4
OTU97_2691,0,0,7.17414386014654,5,4
OTU97_2692,0,0,2.5958218682228,2,4
OTU97_2693,0,0,14.0560058931988,6,4
OTU97_2699,0,0,11.1741017000548,2,4
OTU97_27,0,0,4.88848050790343,3,4
OTU97_2709,0,0,13.7448000464116,6,4
OTU97_27173,0,0,2.21709549148039,2,4
OTU97_27174,0,0,2.09984681837319,2,4
OTU97_27179,0,0,3.35131205065235,3,4
OTU97_27189,0,0,1.84547907270987,2,4
OTU97_27191,0,0,1.95289672049807,2,4
OTU97_27192,0,0,1.72823039960267,2,4
OTU97_27193,0,0,2.12728106058081,2,4
OTU97_27222,0,0,1.95974722697158,2,4
OTU97_27229,0,0,2.50577788477519,2,4
OTU97_2723,0,0,2.06868774335576,2,4
OTU97_27282,0,0,1.72768339226414,2,4
OTU97_2730,0,0,5.65459445477228,2,4
OTU97_2747,0,0,80.097606133381,23,4
OTU97_2753,0,0,42.170475981763,11,4
OTU97_2756,0,0,10.3758844623217,2,4
OTU97_2827,0,0,9.3764106942463,4,4
OTU97_2830,0,0,5.98503175992988,3,4
OTU97_2891,0,0,6.97378963997922,3,4
OTU97_2895,0,0,41.4147114655384,21,4
OTU97_2911,0,0,16.5405376709418,10,4
OTU97_292,0,0,8.1324297977822,3,4
OTU97_2941,0,0,7.41486462428397,3,4
OTU97_2946,0,0,6.52682938752225,4,4
OTU97_2981,0,0,1.54990252711394,2,4
OTU97_2999,0,0,10.7988953211602,3,4
OTU97_30,0,0,4.4543362649698,2,4
OTU97_3013,0,0,5.64237214064159,2,4
OTU97_3014,0,0,3.11544765213103,2,4
OTU97_3017,0,0,32.824119138303,13,4
OTU97_3020,0,0,30.5175218430048,14,4
OTU97_3058,0,0,4.77964753993439,3,4
OTU97_3081,0,0,41.7010834457208,12,4
OTU97_3082,0,0,21.3095547711333,9,4
OTU97_3113,0,0,5.38612024750777,4,4
OTU97_3118,0,0,10.9209161151168,4,4
OTU97_3172,0,0,14.2875639271327,4,4
OTU97_3179,0,0,10.7684945916412,2,4
OTU97_3203,0,0,5.97393740545885,2,4
OTU97_3238,0,0,15.9421872466664,4,4
OTU97_3249,0,0,6.52088641247177,2,4
OTU97_3261,0,0,6.35905627711989,3,4
OTU97_3269,0,0,9.26289116869939,3,4
OTU97_3287,0,0,14.503868233709,4,4
OTU97_3288,0,0,2.92743945261607,2,4
OTU97_3326,0,0,10.6826354578493,5,4
OTU97_3331,0,0,57.8613975229442,14,4
OTU97_3336,0,0,30.0937793433434,13,4
OTU97_3368,0,0,65.1273364432683,25,4
OTU97_338,0,0,12.8388902787969,6,4
OTU97_3382,0,0,41.8237949990736,15,4
OTU97_3451,0,0,20.8502309130839,9,4
OTU97_3461,0,0,27.6653245681661,13,4
OTU97_3471,0,0,35.0589846017393,10,4
OTU97_3477,0,0,16.0057247835073,4,4
OTU97_3503,0,0,11.7020369225663,3,4
OTU97_3513,0,0,66.6277511270219,21,4
OTU97_3528,0,0,124.959621695549,23,4
OTU97_3539,0,0,4.07763798471031,2,4
OTU97_3550,0,0,11.8879904676562,6,4
OTU97_3556,0,0,16.1356228428142,8,4
OTU97_3558,0,0,65.0578990275738,16,4
OTU97_3568,0,0,23.5544431059864,6,4
OTU97_3570,0,0,6.25947765999944,4,4
OTU97_3579,0,0,2.88400067096084,2,4
OTU97_3588,0,0,15.3000468019227,4,4
OTU97_3656,0,0,4.54873000841528,2,4
OTU97_3671,0,0,24.2548179444975,7,4
OTU97_3674,0,0,4.82208434846662,3,4
OTU97_3692,0,0,7.72592874024951,2,4
OTU97_3704,0,0,23.8009431881329,7,4
OTU97_3705,0,0,7.00759517381977,4,4
OTU97_3749,0,0,16.445312614452,10,4
OTU97_3759,0,0,12.7528012092237,7,4
OTU97_3776,0,0,11.7624080326401,6,4
OTU97_3782,0,0,4.01493830331382,3,4
OTU97_3783,0,0,9.01268872525533,4,4
